shipment_id,transaction_id,date,carrier,service_type,weight_lbs,shipping_cost,origin_zip,destination_zip
SHP03133,TXN03816,2024-10-22,USPS,standard,40.82,95.97,95060,55401
SHP03134,TXN03985,2024-10-23,FedEx,expedited,20.75,104.02,95060,32801
SHP03135,TXN03992,2024-10-22,UPS,standard,10.02,21.05,95060,63101
SHP03136,TXN04025,2024-10-24,USPS,expedited,10.57,42.98,95060,97201
SHP03137,TXN04054,2024-10-22,USPS,freight,40.62,45.1,95060,85001
SHP03138,TXN04416,2024-10-25,FedEx,standard,3.81,11.94,95060,10001
SHP03139,TXN04564,2024-10-25,FedEx,standard,10.07,23.25,95060,90210
SHP03140,TXN04812,2024-10-24,USPS,standard,3.52,8.58,95060,33101
SHP03141,TXN04849,2024-10-24,UPS,standard,3.33,7.7,95060,60601
SHP03142,TXN00233,2024-10-25,USPS,freight,81.45,91.43,95060,06103
SHP03143,TXN00266,2024-10-24,FedEx,expedited,10.49,57.94,95060,21201
SHP03144,TXN00520,2024-10-26,USPS,freight,40.89,42.49,95060,85001
SHP03145,TXN00745,2024-10-25,FedEx,standard,5.32,11.64,95060,97201
SHP03146,TXN01033,2024-10-23,UPS,freight,122.37,149.67,95060,89101
SHP03147,TXN01163,2024-10-25,USPS,expedited,40.92,177.61,95060,89101
SHP03148,TXN02197,2024-10-23,USPS,freight,41.17,32.52,95060,55401
SHP03149,TXN02395,2024-10-26,FedEx,overnight,10.02,115.82,95060,60601
SHP03150,TXN02428,2024-10-24,FedEx,expedited,10.43,53.96,95060,89101
SHP03151,TXN02704,2024-10-23,USPS,expedited,20.35,80.48,95060,97201
SHP03152,TXN03117,2024-10-25,USPS,overnight,5.08,73.9,95060,85001
SHP03153,TXN03380,2024-10-24,UPS,freight,41.24,50.71,95060,89101
SHP03154,TXN03426,2024-10-25,FedEx,expedited,1.13,7.35,95060,85001
SHP03155,TXN03459,2024-10-25,FedEx,standard,10.56,18.64,95060,89101
SHP03156,TXN03612,2024-10-26,USPS,expedited,20.72,87.49,95060,97201
SHP03157,TXN03751,2024-10-25,FedEx,overnight,20.88,264.74,95060,32801
SHP03158,TXN03827,2024-10-23,USPS,standard,10.65,20.11,95060,89101
SHP03159,TXN04151,2024-10-23,UPS,expedited,0.98,6.63,95060,33101
SHP03160,TXN04360,2024-10-26,USPS,standard,10.64,20.78,95060,30301
SHP03161,TXN04361,2024-10-25,USPS,standard,20.67,40.5,95060,21201
SHP03162,TXN04420,2024-10-26,USPS,overnight,10.66,94.37,95060,90210
SHP03163,TXN04460,2024-10-26,FedEx,overnight,2.88,40.97,95060,02101
SHP03164,TXN00423,2024-10-24,FedEx,standard,0.81,4.87,95060,33101
SHP03165,TXN00430,2024-10-25,FedEx,overnight,5.31,74.49,95060,37201
SHP03166,TXN00765,2024-10-25,FedEx,overnight,20.35,286.51,95060,37201
SHP03167,TXN00800,2024-10-25,USPS,expedited,20.83,115.42,95060,32801
SHP03168,TXN00913,2024-10-24,USPS,overnight,1.62,17.8,95060,85001
SHP03169,TXN01082,2024-10-26,USPS,freight,81.83,57.37,95060,94102
SHP03170,TXN01138,2024-10-25,USPS,standard,5.09,11.82,95060,89101
SHP03171,TXN01172,2024-10-26,FedEx,standard,0.9,5.42,95060,75201
SHP03172,TXN01181,2024-10-24,FedEx,freight,0.71,3.62,95060,90210
SHP03173,TXN01951,2024-10-27,UPS,standard,40.75,75.04,95060,02101
SHP03174,TXN02288,2024-10-24,UPS,expedited,20.23,109.12,95060,90210
SHP03175,TXN02425,2024-10-26,FedEx,expedited,20.2,101.09,95060,89101
SHP03176,TXN02433,2024-10-24,FedEx,overnight,10.19,99.57,95060,85001
SHP03177,TXN02693,2024-10-27,UPS,standard,2.08,6.48,95060,98101
SHP03178,TXN02763,2024-10-27,UPS,standard,40.83,53.71,95060,60601
SHP03179,TXN02813,2024-10-26,USPS,expedited,10.05,57.4,95060,60601
SHP03180,TXN03673,2024-10-26,UPS,expedited,10.34,51.07,95060,37201
SHP03181,TXN03960,2024-10-25,UPS,freight,41.14,33.33,95060,94102
SHP03182,TXN03991,2024-10-25,USPS,standard,4.96,12.41,95060,10001
SHP03183,TXN04209,2024-10-26,USPS,freight,40.77,50.67,95060,19103
SHP03184,TXN04511,2024-10-25,USPS,expedited,10.42,41.48,95060,06103
SHP03185,TXN04549,2024-10-27,UPS,freight,122.2,81.28,95060,90210
SHP03186,TXN04973,2024-10-26,USPS,expedited,10.05,52.56,95060,63101
SHP03187,TXN00038,2024-10-27,UPS,freight,41.29,28.89,95060,37201
SHP03188,TXN00076,2024-10-27,UPS,freight,10.57,9.83,95060,97201
SHP03189,TXN00130,2024-10-26,USPS,freight,81.9,100.54,95060,94102
SHP03190,TXN00784,2024-10-27,UPS,standard,5.4,9.67,95060,94102
SHP03191,TXN00855,2024-10-28,UPS,standard,10.48,16.62,95060,85001
SHP03192,TXN00990,2024-10-27,FedEx,standard,10.52,22.83,95060,19103
SHP03193,TXN01001,2024-10-25,UPS,freight,82.0,91.04,95060,27601
SHP03194,TXN01099,2024-10-25,UPS,expedited,1.68,11.02,95060,75201
SHP03195,TXN01156,2024-10-27,FedEx,standard,1.29,5.69,95060,60601
SHP03196,TXN01557,2024-10-26,USPS,standard,2.11,5.33,95060,98101
SHP03197,TXN01607,2024-10-27,USPS,overnight,1.25,20.0,95060,90210
SHP03198,TXN01811,2024-10-26,UPS,standard,1.12,6.97,95060,85001
SHP03199,TXN02033,2024-10-28,USPS,expedited,4.94,32.15,95060,94102
SHP03200,TXN02057,2024-10-26,UPS,overnight,0.7,12.2,95060,02101
SHP03201,TXN02380,2024-10-26,UPS,expedited,41.02,166.77,95060,21201
SHP03202,TXN02648,2024-10-28,UPS,standard,82.0,190.86,95060,89101
SHP03203,TXN02981,2024-10-25,USPS,standard,20.37,48.24,95060,94102
SHP03204,TXN03306,2024-10-26,FedEx,freight,40.99,39.69,95060,89101
SHP03205,TXN03391,2024-10-28,USPS,standard,40.89,78.2,95060,94102
SHP03206,TXN03883,2024-10-27,USPS,expedited,20.89,92.15,95060,89101
SHP03207,TXN03981,2024-10-26,USPS,overnight,20.22,225.5,95060,33101
SHP03208,TXN04557,2024-10-27,USPS,expedited,10.03,49.25,95060,06103
SHP03209,TXN04882,2024-10-26,USPS,freight,41.13,40.5,95060,32801
SHP03210,TXN00289,2024-10-26,FedEx,standard,81.57,129.61,95060,63101
SHP03211,TXN00365,2024-10-29,USPS,overnight,20.79,221.32,95060,06103
SHP03212,TXN00440,2024-10-26,USPS,expedited,0.7,8.58,95060,75201
SHP03213,TXN00576,2024-10-28,USPS,expedited,10.26,64.28,95060,97201
SHP03214,TXN00620,2024-10-29,UPS,standard,4.93,10.64,95060,97201
SHP03215,TXN00722,2024-10-29,UPS,expedited,10.25,49.24,95060,97201
SHP03216,TXN00992,2024-10-26,USPS,expedited,10.2,61.1,95060,21201
SHP03217,TXN01012,2024-10-29,USPS,overnight,5.27,69.38,95060,94102
SHP03218,TXN01703,2024-10-29,USPS,standard,5.2,14.94,95060,94102
SHP03219,TXN02171,2024-10-26,UPS,expedited,5.58,33.49,95060,55401
SHP03220,TXN02495,2024-10-27,UPS,standard,10.0,23.28,95060,02101
SHP03221,TXN02810,2024-10-27,UPS,overnight,1.31,16.57,95060,60601
SHP03222,TXN03092,2024-10-29,USPS,standard,20.86,48.13,95060,60601
SHP03223,TXN03129,2024-10-27,FedEx,overnight,10.58,122.31,95060,37201
SHP03224,TXN03278,2024-10-27,UPS,standard,2.41,9.04,95060,02101
SHP03225,TXN03625,2024-10-29,USPS,expedited,20.4,77.28,95060,90210
SHP03226,TXN03704,2024-10-26,USPS,expedited,20.81,83.64,95060,21201
SHP03227,TXN03731,2024-10-26,FedEx,expedited,20.77,89.5,95060,48201
SHP03228,TXN03858,2024-10-29,UPS,freight,122.87,132.79,95060,89101
SHP03229,TXN03948,2024-10-27,USPS,freight,41.13,47.1,95060,94102
SHP03230,TXN03995,2024-10-28,FedEx,freight,81.77,89.25,95060,27601
SHP03231,TXN04183,2024-10-29,UPS,freight,81.6,90.3,95060,97201
SHP03232,TXN04212,2024-10-29,USPS,overnight,20.29,230.44,95060,02101
SHP03233,TXN04487,2024-10-29,FedEx,freight,41.08,46.79,95060,94102
SHP03234,TXN04605,2024-10-29,UPS,freight,81.81,85.12,95060,27601
SHP03235,TXN04621,2024-10-29,UPS,expedited,81.59,362.7,95060,02101
SHP03236,TXN04641,2024-10-27,USPS,expedited,5.12,25.78,95060,19103
SHP03237,TXN04667,2024-10-27,UPS,overnight,10.68,120.16,95060,06103
SHP03238,TXN04829,2024-10-29,USPS,standard,20.68,39.06,95060,02101
SHP03239,TXN04938,2024-10-27,FedEx,overnight,10.47,90.33,95060,06103
SHP03240,TXN00169,2024-10-27,USPS,freight,81.74,60.07,95060,89101
SHP03241,TXN00353,2024-10-28,USPS,standard,4.95,8.87,95060,89101
SHP03242,TXN00677,2024-10-28,UPS,freight,122.75,134.2,95060,55401
SHP03243,TXN01343,2024-10-29,FedEx,expedited,10.14,42.99,95060,97201
SHP03244,TXN01438,2024-10-29,USPS,expedited,10.52,63.17,95060,90210
SHP03245,TXN01608,2024-10-29,USPS,standard,5.24,9.97,95060,55401
SHP03246,TXN01985,2024-10-28,USPS,expedited,5.58,35.62,95060,89101
SHP03247,TXN02050,2024-10-27,UPS,standard,2.0,8.31,95060,75201
SHP03248,TXN02238,2024-10-27,USPS,overnight,0.93,11.69,95060,02101
SHP03249,TXN02343,2024-10-29,UPS,standard,1.61,6.99,95060,10001
SHP03250,TXN02723,2024-10-29,FedEx,standard,5.54,12.49,95060,90210
SHP03251,TXN02771,2024-10-28,USPS,overnight,0.97,13.87,95060,85001
SHP03252,TXN02786,2024-10-29,UPS,expedited,1.66,11.07,95060,60601
SHP03253,TXN03049,2024-10-27,UPS,expedited,10.51,44.51,95060,32801
SHP03254,TXN03253,2024-10-27,UPS,standard,40.87,56.58,95060,90210
SHP03255,TXN03283,2024-10-28,FedEx,expedited,122.77,518.74,95060,90210
SHP03256,TXN03292,2024-10-28,UPS,standard,4.98,12.5,95060,60601
SHP03257,TXN03343,2024-10-28,UPS,standard,41.21,61.65,95060,02101
SHP03258,TXN03788,2024-10-29,USPS,overnight,10.2,87.96,95060,21201
SHP03259,TXN04048,2024-10-27,FedEx,overnight,1.54,24.2,95060,90210
SHP03260,TXN04173,2024-10-27,FedEx,expedited,10.35,58.14,95060,21201
SHP03261,TXN04407,2024-10-27,FedEx,freight,10.61,13.22,95060,60601
SHP03262,TXN04611,2024-10-30,USPS,overnight,20.81,253.42,95060,10001
SHP03263,TXN04700,2024-10-27,FedEx,standard,5.55,14.17,95060,19103
SHP03264,TXN04724,2024-10-27,UPS,freight,2.17,3.56,95060,75201
SHP03265,TXN04766,2024-10-29,FedEx,freight,20.65,24.34,95060,02101
SHP03266,TXN04941,2024-10-30,FedEx,standard,81.88,162.11,95060,48201
SHP03267,TXN00533,2024-10-28,USPS,freight,40.82,46.69,95060,37201
SHP03268,TXN00825,2024-10-31,UPS,overnight,2.45,32.78,95060,90210
SHP03269,TXN00874,2024-10-29,UPS,standard,5.3,10.19,95060,02101
SHP03270,TXN00951,2024-10-28,FedEx,expedited,1.51,13.08,95060,90210
SHP03271,TXN01291,2024-10-29,UPS,expedited,2.17,13.5,95060,10001
SHP03272,TXN01659,2024-10-29,FedEx,overnight,20.5,246.94,95060,97201
SHP03273,TXN01716,2024-10-31,USPS,expedited,10.12,45.27,95060,97201
SHP03274,TXN02456,2024-10-30,USPS,expedited,10.38,52.69,95060,63101
SHP03275,TXN02546,2024-10-30,USPS,freight,81.87,72.32,95060,97201
SHP03276,TXN02571,2024-10-29,UPS,standard,1.35,5.93,95060,85001
SHP03277,TXN02792,2024-10-31,USPS,expedited,5.04,32.15,95060,97201
SHP03278,TXN02863,2024-10-29,UPS,expedited,5.18,27.07,95060,89101
SHP03279,TXN03050,2024-10-30,FedEx,overnight,81.83,888.53,95060,89101
SHP03280,TXN03432,2024-10-30,UPS,standard,10.61,27.72,95060,89101
SHP03281,TXN04208,2024-10-29,USPS,standard,0.91,5.05,95060,90210
SHP03282,TXN04727,2024-10-28,FedEx,freight,81.8,64.72,95060,89101
SHP03283,TXN00242,2024-10-30,UPS,freight,41.0,35.19,95060,32801
SHP03284,TXN00304,2024-11-01,USPS,standard,10.6,26.09,95060,97201
SHP03285,TXN00338,2024-11-01,USPS,freight,122.47,116.63,95060,90210
SHP03286,TXN00930,2024-10-29,USPS,freight,1.15,5.38,95060,75201
SHP03287,TXN01483,2024-11-01,UPS,expedited,40.67,246.34,95060,63101
SHP03288,TXN01720,2024-10-30,USPS,expedited,1.66,11.24,95060,10001
SHP03289,TXN01738,2024-10-29,FedEx,expedited,10.21,61.58,95060,63101
SHP03290,TXN01856,2024-10-31,UPS,expedited,40.87,193.25,95060,89101
SHP03291,TXN01876,2024-10-30,USPS,freight,81.83,75.65,95060,63101
SHP03292,TXN02042,2024-10-29,FedEx,overnight,20.45,276.31,95060,94102
SHP03293,TXN02923,2024-10-30,FedEx,overnight,81.76,684.62,95060,43201
SHP03294,TXN02936,2024-11-01,USPS,standard,10.62,17.96,95060,19103
SHP03295,TXN03780,2024-10-30,FedEx,expedited,20.32,77.98,95060,85001
SHP03296,TXN03919,2024-10-31,FedEx,expedited,0.85,8.26,95060,90210
SHP03297,TXN04350,2024-10-29,FedEx,freight,5.56,8.29,95060,19103
SHP03298,TXN04502,2024-10-29,UPS,standard,5.28,15.07,95060,27601
SHP03299,TXN04615,2024-10-31,USPS,expedited,1.03,8.29,95060,85001
SHP03300,TXN04968,2024-10-31,USPS,overnight,5.25,76.85,95060,97201
SHP03301,TXN00031,2024-11-02,UPS,expedited,40.86,214.89,95060,06103
SHP03302,TXN00092,2024-10-31,UPS,expedited,2.14,12.49,95060,98101
SHP03303,TXN00254,2024-11-02,FedEx,freight,41.3,29.34,95060,33101
SHP03304,TXN00300,2024-11-02,USPS,expedited,10.11,42.55,95060,27601
SHP03305,TXN00316,2024-11-02,USPS,expedited,20.45,124.95,95060,94102
SHP03306,TXN00536,2024-10-31,FedEx,standard,2.85,9.91,95060,75201
SHP03307,TXN00940,2024-11-01,USPS,expedited,10.19,64.91,95060,94102
SHP03308,TXN00941,2024-11-02,UPS,expedited,40.97,206.56,95060,32801
SHP03309,TXN00984,2024-10-30,USPS,standard,10.36,26.93,95060,55401
SHP03310,TXN01070,2024-11-02,FedEx,freight,20.21,23.84,95060,55401
SHP03311,TXN01186,2024-10-30,USPS,expedited,20.58,97.45,95060,89101
SHP03312,TXN01506,2024-11-01,FedEx,expedited,20.26,84.52,95060,55401
SHP03313,TXN01577,2024-11-02,UPS,freight,81.86,89.22,95060,63101
SHP03314,TXN01588,2024-10-30,FedEx,expedited,20.65,85.51,95060,19103
SHP03315,TXN02234,2024-10-31,USPS,freight,10.06,11.34,95060,30301
SHP03316,TXN02778,2024-10-30,FedEx,overnight,5.23,63.58,95060,89101
SHP03317,TXN03334,2024-11-01,USPS,overnight,20.32,222.23,95060,21201
SHP03318,TXN03595,2024-10-31,FedEx,expedited,20.36,112.77,95060,21201
SHP03319,TXN03656,2024-10-30,FedEx,overnight,0.96,17.02,95060,60601
SHP03320,TXN03747,2024-11-02,UPS,overnight,5.39,62.96,95060,37201
SHP03321,TXN03863,2024-11-02,UPS,expedited,10.03,51.38,95060,89101
SHP03322,TXN04640,2024-11-02,UPS,freight,41.28,50.87,95060,63101
SHP03323,TXN00083,2024-11-01,FedEx,freight,122.64,80.34,95060,90210
SHP03324,TXN00312,2024-11-01,FedEx,standard,10.7,21.35,95060,02101
SHP03325,TXN00358,2024-11-02,UPS,standard,10.67,17.49,95060,89101
SHP03326,TXN00959,2024-11-01,UPS,standard,20.57,27.15,95060,21201
SHP03327,TXN01000,2024-11-03,UPS,standard,1.68,7.56,95060,10001
SHP03328,TXN01487,2024-11-03,FedEx,expedited,20.69,75.31,95060,43201
SHP03329,TXN01532,2024-11-03,FedEx,standard,5.06,15.15,95060,06103
SHP03330,TXN01751,2024-10-31,FedEx,expedited,0.73,6.9,95060,10001
SHP03331,TXN01986,2024-11-03,USPS,freight,10.01,9.2,95060,94102
SHP03332,TXN02047,2024-10-31,UPS,overnight,20.55,196.24,95060,85001
SHP03333,TXN02256,2024-10-31,UPS,expedited,81.55,487.26,95060,97201
SHP03334,TXN02325,2024-10-31,FedEx,standard,5.52,14.58,95060,32801
SHP03335,TXN02690,2024-11-01,USPS,standard,20.77,51.64,95060,85001
SHP03336,TXN02712,2024-11-01,UPS,freight,10.52,15.73,95060,37201
SHP03337,TXN02806,2024-11-01,USPS,standard,1.34,7.77,95060,02101
SHP03338,TXN02850,2024-11-02,FedEx,overnight,1.69,21.96,95060,02101
SHP03339,TXN02858,2024-10-31,FedEx,expedited,81.91,361.93,95060,89101
SHP03340,TXN03076,2024-11-03,USPS,standard,4.97,12.56,95060,85001
SHP03341,TXN03142,2024-11-02,USPS,expedited,1.86,9.22,95060,10001
SHP03342,TXN03208,2024-11-03,FedEx,overnight,20.86,259.5,95060,85001
SHP03343,TXN03548,2024-11-03,FedEx,overnight,20.87,193.22,95060,89101
SHP03344,TXN04239,2024-11-03,FedEx,standard,5.48,12.91,95060,94102
SHP03345,TXN04626,2024-10-31,USPS,expedited,5.55,27.73,95060,37201
SHP03346,TXN04832,2024-11-03,USPS,standard,2.05,8.19,95060,98101
SHP03347,TXN04880,2024-11-02,FedEx,expedited,81.49,392.93,95060,90210
SHP03348,TXN04947,2024-11-03,FedEx,standard,0.77,4.62,95060,02101
SHP03349,TXN00623,2024-11-04,USPS,expedited,10.42,48.62,95060,97201
SHP03350,TXN00688,2024-11-04,UPS,standard,1.11,6.94,95060,90210
SHP03351,TXN00887,2024-11-01,FedEx,freight,81.54,74.41,95060,90210
SHP03352,TXN01043,2024-11-02,FedEx,overnight,2.01,27.66,95060,02101
SHP03353,TXN01246,2024-11-04,FedEx,expedited,20.83,115.76,95060,94102
SHP03354,TXN01376,2024-11-03,FedEx,freight,81.46,78.33,95060,97201
SHP03355,TXN01565,2024-11-01,USPS,expedited,10.05,51.31,95060,94102
SHP03356,TXN01630,2024-11-01,USPS,standard,20.35,29.91,95060,21201
SHP03357,TXN01916,2024-11-01,FedEx,freight,41.3,30.54,95060,85001
SHP03358,TXN01990,2024-11-03,USPS,expedited,10.5,44.11,95060,06103
SHP03359,TXN02438,2024-11-01,USPS,expedited,10.08,63.43,95060,10001
SHP03360,TXN02616,2024-11-03,USPS,freight,40.97,50.31,95060,37201
SHP03361,TXN02675,2024-11-01,UPS,expedited,10.4,55.23,95060,19103
SHP03362,TXN02891,2024-11-01,UPS,expedited,1.15,9.17,95060,02101
SHP03363,TXN02894,2024-11-03,USPS,expedited,5.16,31.99,95060,32801
SHP03364,TXN02927,2024-11-03,UPS,freight,40.81,32.36,95060,85001
SHP03365,TXN03209,2024-11-03,FedEx,freight,40.76,35.11,95060,94102
SHP03366,TXN04091,2024-11-02,USPS,standard,4.96,14.12,95060,33101
SHP03367,TXN04638,2024-11-04,USPS,standard,10.04,18.2,95060,02101
SHP03368,TXN04743,2024-11-01,USPS,standard,10.56,18.16,95060,85001
SHP03369,TXN04969,2024-11-04,FedEx,freight,122.7,81.96,95060,27601
SHP03370,TXN00039,2024-11-03,USPS,overnight,20.51,213.71,95060,19103
SHP03371,TXN00439,2024-11-03,UPS,freight,41.15,35.24,95060,94102
SHP03372,TXN00667,2024-11-03,USPS,freight,10.03,12.44,95060,63101
SHP03373,TXN00672,2024-11-05,UPS,overnight,2.66,39.19,95060,98101
SHP03374,TXN00740,2024-11-04,FedEx,freight,40.85,30.7,95060,37201
SHP03375,TXN00779,2024-11-04,USPS,expedited,40.67,212.76,95060,21201
SHP03376,TXN00806,2024-11-04,USPS,expedited,20.63,111.47,95060,89101
SHP03377,TXN00909,2024-11-05,FedEx,overnight,20.55,266.32,95060,94102
SHP03378,TXN00977,2024-11-03,USPS,standard,20.56,28.43,95060,85001
SHP03379,TXN01108,2024-11-03,UPS,standard,10.03,15.99,95060,27601
SHP03380,TXN01195,2024-11-02,FedEx,expedited,10.63,63.26,95060,30301
SHP03381,TXN01755,2024-11-05,UPS,overnight,10.21,88.37,95060,27601
SHP03382,TXN01819,2024-11-03,UPS,expedited,10.68,66.02,95060,97201
SHP03383,TXN01987,2024-11-05,UPS,freight,41.28,38.96,95060,33101
SHP03384,TXN02336,2024-11-03,FedEx,overnight,81.51,1136.7,95060,48201
SHP03385,TXN02414,2024-11-02,FedEx,expedited,20.77,79.31,95060,89101
SHP03386,TXN02780,2024-11-02,UPS,expedited,1.64,12.33,95060,33101
SHP03387,TXN02919,2024-11-04,USPS,standard,5.2,13.18,95060,89101
SHP03388,TXN03134,2024-11-03,FedEx,standard,5.33,9.9,95060,10001
SHP03389,TXN03155,2024-11-05,UPS,standard,40.69,80.37,95060,37201
SHP03390,TXN03159,2024-11-04,FedEx,standard,10.14,22.0,95060,27601
SHP03391,TXN03635,2024-11-04,FedEx,expedited,40.73,157.9,95060,63101
SHP03392,TXN03786,2024-11-02,UPS,expedited,5.11,22.79,95060,90210
SHP03393,TXN03849,2024-11-05,USPS,expedited,5.3,25.3,95060,27601
SHP03394,TXN04479,2024-11-04,FedEx,standard,10.42,17.02,95060,85001
SHP03395,TXN04492,2024-11-04,UPS,expedited,20.38,124.45,95060,63101
SHP03396,TXN04596,2024-11-04,UPS,standard,5.52,15.24,95060,90210
SHP03397,TXN04647,2024-11-03,FedEx,expedited,20.56,91.45,95060,10001
SHP03398,TXN04868,2024-11-04,UPS,expedited,5.45,21.61,95060,06103
SHP03399,TXN01031,2024-11-05,USPS,expedited,10.58,43.62,95060,94102
SHP03400,TXN01501,2024-11-05,FedEx,standard,81.63,199.91,95060,97201
SHP03401,TXN01656,2024-11-05,FedEx,expedited,10.69,61.03,95060,43201
SHP03402,TXN01679,2024-11-05,USPS,standard,5.43,11.61,95060,90210
SHP03403,TXN01823,2024-11-06,UPS,standard,1.75,7.15,95060,98101
SHP03404,TXN01847,2024-11-04,FedEx,standard,2.12,7.49,95060,75201
SHP03405,TXN01912,2024-11-06,USPS,expedited,1.11,8.64,95060,90210
SHP03406,TXN02152,2024-11-06,FedEx,expedited,122.37,594.58,95060,85001
SHP03407,TXN02168,2024-11-03,UPS,expedited,5.08,30.56,95060,02101
SHP03408,TXN02202,2024-11-05,FedEx,freight,41.01,44.26,95060,30301
SHP03409,TXN02367,2024-11-06,FedEx,expedited,10.24,52.85,95060,21201
SHP03410,TXN02629,2024-11-05,UPS,expedited,3.34,20.3,95060,85001
SHP03411,TXN02642,2024-11-05,FedEx,standard,10.29,22.42,95060,89101
SHP03412,TXN02865,2024-11-05,USPS,standard,1.25,5.59,95060,33101
SHP03413,TXN02867,2024-11-03,UPS,freight,41.13,45.74,95060,10001
SHP03414,TXN02989,2024-11-05,UPS,expedited,1.61,11.26,95060,02101
SHP03415,TXN03279,2024-11-04,USPS,freight,81.85,100.79,95060,94102
SHP03416,TXN03821,2024-11-04,UPS,standard,20.35,48.96,95060,90210
SHP03417,TXN04175,2024-11-04,UPS,freight,40.94,45.52,95060,90210
SHP03418,TXN04506,2024-11-04,UPS,standard,10.18,17.9,95060,33101
SHP03419,TXN04781,2024-11-03,UPS,standard,20.51,44.69,95060,30301
SHP03420,TXN04953,2024-11-03,USPS,overnight,20.26,179.8,95060,97201
SHP03421,TXN00392,2024-11-04,UPS,freight,40.64,43.49,95060,94102
SHP03422,TXN00427,2024-11-05,USPS,overnight,2.39,36.4,95060,98101
SHP03423,TXN00508,2024-11-04,USPS,standard,0.98,3.25,95060,90210
SHP03424,TXN00713,2024-11-06,USPS,freight,10.34,10.25,95060,10001
SHP03425,TXN01150,2024-11-06,FedEx,expedited,20.55,114.52,95060,97201
SHP03426,TXN01341,2024-11-05,FedEx,freight,40.77,35.36,95060,63101
SHP03427,TXN01425,2024-11-05,FedEx,overnight,10.33,108.63,95060,27601
SHP03428,TXN01631,2024-11-07,FedEx,standard,10.54,26.87,95060,06103
SHP03429,TXN01706,2024-11-05,USPS,expedited,20.79,127.57,95060,97201
SHP03430,TXN01713,2024-11-04,UPS,expedited,20.45,98.73,95060,63101
SHP03431,TXN01759,2024-11-07,UPS,freight,10.32,14.9,95060,90210
SHP03432,TXN01772,2024-11-05,UPS,expedited,5.54,26.13,95060,97201
SHP03433,TXN01791,2024-11-07,USPS,standard,1.15,7.53,95060,85001
SHP03434,TXN01809,2024-11-04,UPS,overnight,5.12,53.52,95060,32801
SHP03435,TXN02959,2024-11-04,FedEx,standard,20.41,47.93,95060,94102
SHP03436,TXN02974,2024-11-07,UPS,expedited,10.24,57.28,95060,02101
SHP03437,TXN03056,2024-11-05,FedEx,overnight,20.81,208.83,95060,43201
SHP03438,TXN03347,2024-11-05,FedEx,expedited,20.9,87.57,95060,85001
SHP03439,TXN03945,2024-11-04,FedEx,standard,40.66,58.33,95060,85001
SHP03440,TXN04216,2024-11-07,UPS,overnight,1.88,27.09,95060,60601
SHP03441,TXN04496,2024-11-05,UPS,expedited,2.15,12.21,95060,10001
SHP03442,TXN04890,2024-11-04,FedEx,freight,2.79,6.85,95060,10001
SHP03443,TXN04932,2024-11-06,UPS,expedited,1.9,15.12,95060,02101
SHP03444,TXN00132,2024-11-06,FedEx,expedited,5.08,20.44,95060,75201
SHP03445,TXN00245,2024-11-05,FedEx,freight,1.19,5.1,95060,02101
SHP03446,TXN00458,2024-11-06,UPS,expedited,0.66,7.67,95060,60601
SHP03447,TXN00612,2024-11-07,UPS,overnight,5.27,54.66,95060,10001
SHP03448,TXN00739,2024-11-06,UPS,standard,10.55,30.48,95060,90210
SHP03449,TXN01074,2024-11-07,FedEx,overnight,40.75,508.16,95060,27601
SHP03450,TXN01093,2024-11-06,USPS,standard,10.38,27.98,95060,60601
SHP03451,TXN01545,2024-11-07,UPS,expedited,1.25,9.85,95060,98101
SHP03452,TXN01574,2024-11-08,FedEx,freight,81.47,99.64,95060,90210
SHP03453,TXN01643,2024-11-05,FedEx,overnight,20.53,231.57,95060,89101
SHP03454,TXN01723,2024-11-07,USPS,freight,41.2,32.07,95060,43201
SHP03455,TXN02155,2024-11-05,FedEx,expedited,4.95,31.56,95060,02101
SHP03456,TXN02220,2024-11-08,FedEx,expedited,10.34,52.83,95060,33101
SHP03457,TXN02486,2024-11-08,FedEx,freight,40.89,37.32,95060,85001
SHP03458,TXN02641,2024-11-07,USPS,standard,0.79,5.58,95060,85001
SHP03459,TXN02804,2024-11-07,UPS,overnight,1.32,15.54,95060,98101
SHP03460,TXN03186,2024-11-07,USPS,expedited,10.06,49.73,95060,02101
SHP03461,TXN03247,2024-11-07,FedEx,freight,41.19,46.12,95060,30301
SHP03462,TXN04598,2024-11-05,FedEx,freight,1.64,3.22,95060,90210
SHP03463,TXN04847,2024-11-06,FedEx,overnight,10.41,96.56,95060,85001
SHP03464,TXN00382,2024-11-06,USPS,overnight,5.05,62.19,95060,90210
